Serial Number:20755797 --

"Date Time, GMT -0700","Temp, (*F)","Host Connect","Button Down","Button Up","EOF"
2021-07-26 12:44:34,70.88, , , , 
2021-07-26 12:54:34,70.99, , , , 
2021-07-26 13:04:34,70.61, , , , 
2021-07-26 13:14:34,70.57, , , , 
2021-07-26 13:24:34,70.06, , , , 
2021-07-26 13:34:34,71.55, , , , 
2021-07-26 13:44:34,73.21, , , , 
2021-07-26 13:54:34,74.10, , , , 
2021-07-26 14:04:34,75.34, , , , 
2021-07-26 14:14:34,75.32, , , , 
2021-07-26 14:24:34,76.15, , , , 
2021-07-26 14:34:34,76.61, , , , 
2021-07-26 14:44:34,77.13, , , , 
2021-07-26 14:54:34,77.11, , , , 
2021-07-26 15:04:34,77.28, , , , 
2021-07-26 15:14:34,77.57, , , , 
2021-07-26 15:24:34,77.69, , , , 
2021-07-26 15:34:34,77.73, , , , 
2021-07-26 15:44:34,77.86, , , , 
2021-07-26 15:54:34,77.52, , , , 
2021-07-26 16:04:34,77.28, , , , 
2021-07-26 16:14:34,76.71, , , , 
2021-07-26 16:24:34,75.97, , , , 
2021-07-26 16:34:34,75.47, , , , 
2021-07-26 16:44:34,74.49, , , , 
2021-07-26 16:54:34,73.87, , , , 
2021-07-26 17:04:34,73.02, , , , 
2021-07-26 17:14:34,72.40, , , , 
2021-07-26 17:24:34,71.74, , , , 
2021-07-26 17:34:34,71.38, , , , 
2021-07-26 17:44:34,70.95, , , , 
2021-07-26 17:54:34,70.76, , , , 
2021-07-26 18:04:34,70.51, , , , 
2021-07-26 18:14:34,70.08, , , , 
2021-07-26 18:24:34,69.72, , , , 
2021-07-26 18:34:34,69.41, , , , 
2021-07-26 18:44:34,68.81, , , , 
2021-07-26 18:54:34,68.15, , , , 
2021-07-26 19:04:34,67.63, , , , 
2021-07-26 19:14:34,67.15, , , , 
2021-07-26 19:24:34,66.65, , , , 
2021-07-26 19:34:34,66.34, , , , 
2021-07-26 19:44:34,65.93, , , , 
2021-07-26 19:54:34,65.62, , , , 
2021-07-26 20:04:34,65.30, , , , 
2021-07-26 20:14:34,64.93, , , , 
2021-07-26 20:24:34,64.64, , , , 
2021-07-26 20:34:34,64.29, , , , 
2021-07-26 20:44:34,64.06, , , , 
2021-07-26 20:54:34,63.89, , , , 
2021-07-26 21:04:34,63.79, , , , 
2021-07-26 21:14:34,63.67, , , , 
2021-07-26 21:24:34,63.58, , , , 
2021-07-26 21:34:34,63.50, , , , 
2021-07-26 21:44:34,63.42, , , , 
2021-07-26 21:54:34,63.31, , , , 
2021-07-26 22:04:34,63.19, , , , 
2021-07-26 22:14:34,63.15, , , , 
2021-07-26 22:24:34,62.94, , , , 
2021-07-26 22:34:34,62.88, , , , 
2021-07-26 22:44:34,62.84, , , , 
2021-07-26 22:54:34,62.71, , , , 
2021-07-26 23:04:34,61.84, , , , 
2021-07-26 23:14:34,61.53, , , , 
2021-07-26 23:24:34,60.86, , , , 
2021-07-26 23:34:34,60.37, , , , 
2021-07-26 23:44:34,58.64, , , , 
2021-07-26 23:54:34,58.27, , , , 
2021-07-27 00:04:34,57.98, , , , 
2021-07-27 00:14:34,57.94, , , , 
2021-07-27 00:24:34,57.77, , , , 
2021-07-27 00:34:34,57.57, , , , 
2021-07-27 00:44:34,57.46, , , , 
2021-07-27 00:54:34,57.32, , , , 
2021-07-27 01:04:34,57.15, , , , 
2021-07-27 01:14:34,57.07, , , , 
2021-07-27 01:24:34,57.03, , , , 
2021-07-27 01:34:34,57.07, , , , 
2021-07-27 01:44:34,57.05, , , , 
2021-07-27 01:54:34,57.38, , , , 
2021-07-27 02:04:34,57.30, , , , 
2021-07-27 02:14:34,57.54, , , , 
2021-07-27 02:24:34,57.23, , , , 
2021-07-27 02:34:34,57.42, , , , 
2021-07-27 02:44:34,57.63, , , , 
2021-07-27 02:54:34,57.79, , , , 
2021-07-27 03:04:34,57.88, , , , 
2021-07-27 03:14:34,58.04, , , , 
2021-07-27 03:24:34,58.13, , , , 
2021-07-27 03:34:34,58.23, , , , 
2021-07-27 03:44:34,58.33, , , , 
2021-07-27 03:54:34,58.35, , , , 
2021-07-27 04:04:34,58.44, , , , 
2021-07-27 04:14:34,58.52, , , , 
2021-07-27 04:24:34,58.60, , , , 
2021-07-27 04:34:34,58.66, , , , 
2021-07-27 04:44:34,58.64, , , , 
2021-07-27 04:54:34,58.71, , , , 
2021-07-27 05:04:34,58.81, , , , 
2021-07-27 05:14:34,58.79, , , , 
2021-07-27 05:24:34,58.83, , , , 
2021-07-27 05:34:34,58.91, , , , 
2021-07-27 05:44:34,58.87, , , , 
2021-07-27 05:54:34,58.91, , , , 
2021-07-27 06:04:34,59.00, , , , 
2021-07-27 06:14:34,59.12, , , , 
2021-07-27 06:24:34,59.23, , , , 
2021-07-27 06:34:34,59.27, , , , 
2021-07-27 06:44:34,59.39, , , , 
2021-07-27 06:54:34,59.56, , , , 
2021-07-27 07:04:34,59.72, , , , 
2021-07-27 07:14:34,59.93, , , , 
2021-07-27 07:24:34,60.12, , , , 
2021-07-27 07:34:34,60.41, , , , 
2021-07-27 07:44:34,60.80, , , , 
2021-07-27 07:54:34,61.15, , , , 
2021-07-27 08:04:34,61.59, , , , 
2021-07-27 08:14:34,62.03, , , , 
2021-07-27 08:24:34,62.54, , , , 
2021-07-27 08:34:34,63.40, , , , 
2021-07-27 08:44:34,66.05, , , , 
2021-07-27 08:54:34,68.60, , , , 
2021-07-27 09:04:34,70.14, , , , 
2021-07-27 09:14:34,70.14, , , , 
2021-07-27 09:24:34,70.80, , , , 
2021-07-27 09:34:34,73.46, , , , 
2021-07-27 09:44:34,74.91, , , , 
2021-07-27 09:54:34,76.47, , , , 
2021-07-27 10:04:34,77.92, , , , 
2021-07-27 10:14:34,79.49, , , , 
2021-07-27 10:24:34,80.99, , , , 
2021-07-27 10:34:34,82.09, , , , 
2021-07-27 10:44:34,83.42, , , , 
2021-07-27 10:54:34,84.81, , , , 
2021-07-27 11:04:34,86.34, , , , 
2021-07-27 11:14:34,88.60, , , , 
2021-07-27 11:24:34,87.11, , , , 
2021-07-27 11:34:34,89.85, , , , 
2021-07-27 11:44:34,90.62, , , , 
2021-07-27 11:54:34,91.53, , , , 
2021-07-27 12:04:34,91.49, , , , 
2021-07-27 12:14:34,90.66, , , , 
2021-07-27 12:24:34,89.72, , , , 
2021-07-27 12:34:34,88.96, , , , 
2021-07-27 12:44:34,91.07, , , , 
2021-07-27 12:54:34,92.09, , , , 
2021-07-27 13:04:34,92.01, , , , 
2021-07-27 13:14:34,92.15, , , , 
2021-07-27 13:24:34,91.73, , , , 
2021-07-27 13:34:34,90.26, , , , 
2021-07-27 13:44:34,89.76, , , , 
2021-07-27 13:54:34,89.12, , , , 
2021-07-27 14:04:34,88.39, , , , 
2021-07-27 14:14:34,86.74, , , , 
2021-07-27 14:24:34,86.73, , , , 
2021-07-27 14:34:34,86.28, , , , 
2021-07-27 14:44:34,85.57, , , , 
2021-07-27 14:54:34,85.43, , , , 
2021-07-27 15:04:34,78.17, , , , 
2021-07-27 15:14:34,79.51, , , , 
2021-07-27 15:24:34,80.51, , , , 
2021-07-27 15:34:34,80.70, , , , 
2021-07-27 15:44:34,80.74, , , , 
2021-07-27 15:54:34,81.20, , , , 
2021-07-27 16:04:34,81.01, , , , 
2021-07-27 16:14:34,80.74, , , , 
2021-07-27 16:24:34,80.51, , , , 
2021-07-27 16:34:34,79.91, , , , 
2021-07-27 16:44:34,79.43, , , , 
2021-07-27 16:54:34,79.08, , , , 
2021-07-27 17:04:34,78.69, , , , 
2021-07-27 17:14:34,78.37, , , , 
2021-07-27 17:24:34,77.98, , , , 
2021-07-27 17:34:34,77.56, , , , 
2021-07-27 17:44:34,77.03, , , , 
2021-07-27 17:54:34,76.65, , , , 
2021-07-27 18:04:34,76.13, , , , 
2021-07-27 18:14:34,75.62, , , , 
2021-07-27 18:24:34,75.01, , , , 
2021-07-27 18:34:34,74.47, , , , 
2021-07-27 18:44:34,73.95, , , , 
2021-07-27 18:54:34,73.54, , , , 
2021-07-27 19:04:34,73.12, , , , 
2021-07-27 19:14:34,72.57, , , , 
2021-07-27 19:24:34,72.17, , , , 
2021-07-27 19:34:34,71.82, , , , 
2021-07-27 19:44:34,71.38, , , , 
2021-07-27 19:54:34,70.99, , , , 
2021-07-27 20:04:34,70.64, , , , 
2021-07-27 20:14:34,70.26, , , , 
2021-07-27 20:24:34,69.93, , , , 
2021-07-27 20:34:34,69.58, , , , 
2021-07-27 20:44:34,69.29, , , , 
2021-07-27 20:54:34,68.95, , , , 
2021-07-27 21:04:34,68.71, , , , 
2021-07-27 21:14:34,68.42, , , , 
2021-07-27 21:24:34,68.17, , , , 
2021-07-27 21:34:34,68.04, , , , 
2021-07-27 21:44:34,67.77, , , , 
2021-07-27 21:54:34,67.54, , , , 
2021-07-27 22:04:34,67.30, , , , 
2021-07-27 22:14:34,67.11, , , , 
2021-07-27 22:24:34,66.88, , , , 
2021-07-27 22:34:34,66.65, , , , 
2021-07-27 22:44:34,66.42, , , , 
2021-07-27 22:54:34,66.24, , , , 
2021-07-27 23:04:34,66.03, , , , 
2021-07-27 23:14:34,65.89, , , , 
2021-07-27 23:24:34,65.84, , , , 
2021-07-27 23:34:34,65.64, , , , 
2021-07-27 23:44:34,65.57, , , , 
2021-07-27 23:54:34,65.43, , , , 
2021-07-28 00:04:34,64.99, , , , 
2021-07-28 00:14:34,65.49, , , , 
2021-07-28 00:24:34,65.66, , , , 
2021-07-28 00:34:34,65.66, , , , 
2021-07-28 00:44:34,65.59, , , , 
2021-07-28 00:54:34,65.43, , , , 
2021-07-28 01:04:34,65.35, , , , 
2021-07-28 01:14:34,65.08, , , , 
2021-07-28 01:24:34,64.93, , , , 
2021-07-28 01:34:34,64.10, , , , 
2021-07-28 01:44:34,64.14, , , , 
2021-07-28 01:54:34,64.31, , , , 
2021-07-28 02:04:34,61.90, , , , 
2021-07-28 02:14:34,61.40, , , , 
2021-07-28 02:24:34,61.61, , , , 
2021-07-28 02:34:34,61.86, , , , 
2021-07-28 02:44:34,62.03, , , , 
2021-07-28 02:54:34,62.11, , , , 
2021-07-28 03:04:34,62.40, , , , 
2021-07-28 03:14:34,62.38, , , , 
2021-07-28 03:24:34,62.40, , , , 
2021-07-28 03:34:34,62.50, , , , 
2021-07-28 03:44:34,62.50, , , , 
2021-07-28 03:54:34,62.50, , , , 
2021-07-28 04:04:34,62.50, , , , 
2021-07-28 04:14:34,62.50, , , , 
2021-07-28 04:24:34,62.44, , , , 
2021-07-28 04:34:34,62.40, , , , 
2021-07-28 04:44:34,62.42, , , , 
2021-07-28 04:54:34,62.32, , , , 
2021-07-28 05:04:34,62.34, , , , 
2021-07-28 05:14:34,62.28, , , , 
2021-07-28 05:24:34,62.28, , , , 
2021-07-28 05:34:34,62.25, , , , 
2021-07-28 05:44:34,62.23, , , , 
2021-07-28 05:54:34,62.17, , , , 
2021-07-28 06:04:34,62.07, , , , 
2021-07-28 06:14:34,62.05, , , , 
2021-07-28 06:24:34,62.15, , , , 
2021-07-28 06:34:34,62.19, , , , 
2021-07-28 06:44:34,62.27, , , , 
2021-07-28 06:54:34,62.36, , , , 
2021-07-28 07:04:34,62.34, , , , 
2021-07-28 07:14:34,62.57, , , , 
2021-07-28 07:24:34,62.79, , , , 
2021-07-28 07:34:34,63.02, , , , 
2021-07-28 07:44:34,63.13, , , , 
2021-07-28 07:54:34,63.21, , , , 
2021-07-28 08:04:34,63.13, , , , 
2021-07-28 08:14:34,63.08, , , , 
2021-07-28 08:24:34,63.21, , , , 
2021-07-28 08:34:34,63.46, , , , 
2021-07-28 08:44:34,63.60, , , , 
2021-07-28 08:54:34,63.56, , , , 
2021-07-28 09:04:34,63.85, , , , 
2021-07-28 09:14:34,64.14, , , , 
2021-07-28 09:24:34,64.25, , , , 
2021-07-28 09:34:34,64.43, , , , 
2021-07-28 09:44:34,64.93, , , , 
2021-07-28 09:54:34,65.47, , , , 
2021-07-28 10:04:34,66.07, , , , 
2021-07-28 10:14:34,66.63, , , , 
2021-07-28 10:24:34,67.36, , , , 
2021-07-28 10:34:34,68.23, , , , 
2021-07-28 10:44:34,69.33, , , , 
2021-07-28 10:54:34,70.51, , , , 
2021-07-28 11:04:34,71.67, , , , 
2021-07-28 11:14:34,72.27, , , , 
2021-07-28 11:24:34,73.52, , , , 
2021-07-28 11:34:34,74.29, , , , 
2021-07-28 11:44:34,74.60, , , , 
2021-07-28 11:54:34,75.66, , , , 
2021-07-28 12:04:34,75.74, , , , 
2021-07-28 12:14:34,76.47, , , , 
2021-07-28 12:24:34,77.81, , , , 
2021-07-28 12:34:34,78.79, , , , 
2021-07-28 12:44:34,79.93, , , , 
2021-07-28 12:54:34,79.18, , , , 
2021-07-28 13:04:34,78.39, , , , 
2021-07-28 13:14:34,79.99, , , , 
2021-07-28 13:24:34,80.01, , , , 
2021-07-28 13:34:34,82.65, , , , 
2021-07-28 13:44:34,82.46, , , , 
2021-07-28 13:54:34,84.62, , , , 
2021-07-28 14:04:34,85.30, , , , 
2021-07-28 14:14:34,85.99, , , , 
2021-07-28 14:24:34,86.03, , , , 
2021-07-28 14:34:34,85.70, , , , 
2021-07-28 14:44:34,85.62, , , , 
2021-07-28 14:54:34,86.11, , , , 
2021-07-28 15:04:34,85.45, , , , 
2021-07-28 15:14:34,85.49, , , , 
2021-07-28 15:24:34,85.55, , , , 
2021-07-28 15:34:34,85.37, , , , 
2021-07-28 15:44:34,84.76, , , , 
2021-07-28 15:54:34,83.02, , , , 
2021-07-28 16:04:34,81.38, , , , 
2021-07-28 16:14:34,80.14, , , , 
2021-07-28 16:24:34,79.68, , , , 
2021-07-28 16:34:34,79.70, , , , 
2021-07-28 16:44:34,79.54, , , , 
2021-07-28 16:54:34,78.77, , , , 
2021-07-28 17:04:34,78.40, , , , 
2021-07-28 17:14:34,78.21, , , , 
2021-07-28 17:24:34,77.69, , , , 
2021-07-28 17:34:34,77.27, , , , 
2021-07-28 17:44:34,76.63, , , , 
2021-07-28 17:54:34,76.05, , , , 
2021-07-28 18:04:34,75.45, , , , 
2021-07-28 18:14:34,74.87, , , , 
2021-07-28 18:24:34,74.41, , , , 
2021-07-28 18:34:34,73.95, , , , 
2021-07-28 18:44:34,73.50, , , , 
2021-07-28 18:54:34,73.00, , , , 
2021-07-28 19:04:34,72.56, , , , 
2021-07-28 19:14:34,72.09, , , , 
2021-07-28 19:24:34,71.65, , , , 
2021-07-28 19:34:34,71.15, , , , 
2021-07-28 19:44:34,70.80, , , , 
2021-07-28 19:54:34,70.32, , , , 
2021-07-28 20:04:34,69.93, , , , 
2021-07-28 20:14:34,69.56, , , , 
2021-07-28 20:24:34,69.16, , , , 
2021-07-28 20:34:34,68.85, , , , 
2021-07-28 20:44:34,68.54, , , , 
2021-07-28 20:54:34,68.29, , , , 
2021-07-28 21:04:34,68.04, , , , 
2021-07-28 21:14:34,67.71, , , , 
2021-07-28 21:24:34,67.52, , , , 
2021-07-28 21:34:34,67.27, , , , 
2021-07-28 21:44:34,67.13, , , , 
2021-07-28 21:54:34,66.88, , , , 
2021-07-28 22:04:34,66.76, , , , 
2021-07-28 22:14:34,66.51, , , , 
2021-07-28 22:24:34,66.36, , , , 
2021-07-28 22:34:34,66.22, , , , 
2021-07-28 22:44:34,66.03, , , , 
2021-07-28 22:54:34,65.91, , , , 
2021-07-28 23:04:34,65.78, , , , 
2021-07-28 23:14:34,65.66, , , , 
2021-07-28 23:24:34,65.51, , , , 
2021-07-28 23:34:34,65.41, , , , 
2021-07-28 23:44:34,65.28, , , , 
2021-07-28 23:54:34,65.16, , , , 
2021-07-29 00:04:34,65.08, , , , 
2021-07-29 00:14:34,64.91, , , , 
2021-07-29 00:24:34,64.78, , , , 
2021-07-29 00:34:34,64.72, , , , 
2021-07-29 00:44:34,64.60, , , , 
2021-07-29 00:54:34,64.47, , , , 
2021-07-29 01:04:34,64.31, , , , 
2021-07-29 01:14:34,64.31, , , , 
2021-07-29 01:24:34,64.20, , , , 
2021-07-29 01:34:34,64.04, , , , 
2021-07-29 01:44:34,64.00, , , , 
2021-07-29 01:54:34,63.87, , , , 
2021-07-29 02:04:34,63.79, , , , 
2021-07-29 02:14:34,63.71, , , , 
2021-07-29 02:24:34,63.58, , , , 
2021-07-29 02:34:34,63.50, , , , 
2021-07-29 02:44:34,63.50, , , , 
2021-07-29 02:54:34,63.39, , , , 
2021-07-29 03:04:34,63.33, , , , 
2021-07-29 03:14:34,63.33, , , , 
2021-07-29 03:24:34,63.25, , , , 
2021-07-29 03:34:34,63.11, , , , 
2021-07-29 03:44:34,63.00, , , , 
2021-07-29 03:54:34,62.83, , , , 
2021-07-29 04:04:34,62.75, , , , 
2021-07-29 04:14:34,62.71, , , , 
2021-07-29 04:24:34,62.63, , , , 
2021-07-29 04:34:34,62.61, , , , 
2021-07-29 04:44:34,62.57, , , , 
2021-07-29 04:54:34,62.50, , , , 
2021-07-29 05:04:34,62.50, , , , 
2021-07-29 05:14:34,62.48, , , , 
2021-07-29 05:24:34,62.40, , , , 
2021-07-29 05:34:34,62.36, , , , 
2021-07-29 05:44:34,62.28, , , , 
2021-07-29 05:54:34,62.21, , , , 
2021-07-29 06:04:34,62.21, , , , 
2021-07-29 06:14:34,62.21, , , , 
2021-07-29 06:24:34,62.15, , , , 
2021-07-29 06:34:34,62.19, , , , 
2021-07-29 06:44:34,62.23, , , , 
2021-07-29 06:54:34,62.23, , , , 
2021-07-29 07:04:34,62.25, , , , 
2021-07-29 07:14:34,62.25, , , , 
2021-07-29 07:24:34,62.28, , , , 
2021-07-29 07:34:34,62.34, , , , 
2021-07-29 07:44:34,62.42, , , , 
2021-07-29 07:54:34,62.65, , , , 
2021-07-29 08:04:34,62.75, , , , 
2021-07-29 08:14:34,63.10, , , , 
2021-07-29 08:24:34,63.44, , , , 
2021-07-29 08:34:34,63.83, , , , 
2021-07-29 08:44:34,64.25, , , , 
2021-07-29 08:54:34,64.76, , , , 
2021-07-29 09:04:34,64.72, , , , 
2021-07-29 09:14:34,65.57, , , , 
2021-07-29 09:24:34,65.05, , , , 
2021-07-29 09:34:34,65.14, , , , 
2021-07-29 09:44:34,65.05, , , , 
2021-07-29 09:54:34,64.99, , , , 
2021-07-29 10:04:34,64.89, , , , 
2021-07-29 10:14:34,65.01, , , , 
2021-07-29 10:24:34,65.37, , , , 
2021-07-29 10:34:34,66.94, , , , 
2021-07-29 10:44:34,66.74, , , , 
2021-07-29 10:54:34,67.42, , , , 
2021-07-29 11:04:34,68.66, , , , 
2021-07-29 11:14:34,70.30, , , , 
2021-07-29 11:24:34,71.22, , , , 
2021-07-29 11:34:34,72.65, , , , 
2021-07-29 11:44:34,73.81, , , , 
2021-07-29 11:54:34,74.87, , , , 
2021-07-29 12:04:34,75.99, , , , 
2021-07-29 12:14:34,76.34, , , , 
2021-07-29 12:24:34,76.32, , , , 
2021-07-29 12:34:34,76.76, , , , 
2021-07-29 12:44:34,77.81, , , , 
2021-07-29 12:54:34,78.17, , , , 
2021-07-29 13:04:34,78.96, , , , 
2021-07-29 13:14:34,79.85, , , , 
2021-07-29 13:24:34,79.66, , , , 
2021-07-29 13:34:34,79.76, , , , 
2021-07-29 13:44:34,80.76, , , , 
2021-07-29 13:54:34,80.72, , , , 
2021-07-29 14:04:34,80.82, , , , 
2021-07-29 14:14:34,80.53, , , , 
2021-07-29 14:24:34,80.45, , , , 
2021-07-29 14:34:34,80.72, , , , 
2021-07-29 14:44:34,81.15, , , , 
2021-07-29 14:54:34,81.55, , , , 
2021-07-29 15:04:34,80.41, , , , 
2021-07-29 15:14:34,79.52, , , , 
2021-07-29 15:24:34,78.79, , , , 
2021-07-29 15:34:34,79.16, , , , 
2021-07-29 15:44:34,78.17, , , , 
2021-07-29 15:54:34,78.40, , , , 
2021-07-29 16:04:34,78.39, , , , 
2021-07-29 16:14:34,77.38, , , , 
2021-07-29 16:24:34,76.82, , , , 
2021-07-29 16:34:34,77.42, , , , 
2021-07-29 16:44:34,77.25, , , , 
2021-07-29 16:54:34,76.92, , , , 
2021-07-29 17:04:34,76.55, , , , 
2021-07-29 17:14:34,75.78, , , , 
2021-07-29 17:24:34,75.62, , , , 
2021-07-29 17:34:34,74.97, , , , 
2021-07-29 17:44:34,74.66, , , , 
2021-07-29 17:54:34,74.33, , , , 
2021-07-29 18:04:34,73.93, , , , 
2021-07-29 18:14:34,73.27, , , , 
2021-07-29 18:24:34,72.67, , , , 
2021-07-29 18:34:34,72.23, , , , 
2021-07-29 18:44:34,71.92, , , , 
2021-07-29 18:54:34,71.42, , , , 
2021-07-29 19:04:34,70.97, , , , 
2021-07-29 19:14:34,70.64, , , , 
2021-07-29 19:24:34,70.26, , , , 
2021-07-29 19:34:34,69.85, , , , 
2021-07-29 19:44:34,69.43, , , , 
2021-07-29 19:54:34,69.04, , , , 
2021-07-29 20:04:34,68.77, , , , 
2021-07-29 20:14:34,68.44, , , , 
2021-07-29 20:24:34,68.25, , , , 
2021-07-29 20:34:34,67.96, , , , 
2021-07-29 20:44:34,67.71, , , , 
2021-07-29 20:54:34,67.48, , , , 
2021-07-29 21:04:34,67.30, , , , 
2021-07-29 21:14:34,67.07, , , , 
2021-07-29 21:24:34,66.88, , , , 
2021-07-29 21:34:34,66.63, , , , 
2021-07-29 21:44:34,66.49, , , , 
2021-07-29 21:54:34,66.32, , , , 
2021-07-29 22:04:34,66.17, , , , 
2021-07-29 22:14:34,65.95, , , , 
2021-07-29 22:24:34,65.84, , , , 
2021-07-29 22:34:34,65.70, , , , 
2021-07-29 22:44:34,65.59, , , , 
2021-07-29 22:54:34,65.43, , , , 
2021-07-29 23:04:34,65.32, , , , 
2021-07-29 23:14:34,65.22, , , , 
2021-07-29 23:24:34,65.18, , , , 
2021-07-29 23:34:34,64.97, , , , 
2021-07-29 23:44:34,64.87, , , , 
2021-07-29 23:54:34,64.83, , , , 
2021-07-30 00:04:34,64.72, , , , 
2021-07-30 00:14:34,64.58, , , , 
2021-07-30 00:24:34,64.43, , , , 
2021-07-30 00:34:34,64.29, , , , 
2021-07-30 00:44:34,64.20, , , , 
2021-07-30 00:54:34,64.06, , , , 
2021-07-30 01:04:34,64.12, , , , 
2021-07-30 01:14:34,64.00, , , , 
2021-07-30 01:24:34,63.95, , , , 
2021-07-30 01:34:34,63.75, , , , 
2021-07-30 01:44:34,63.81, , , , 
2021-07-30 01:54:34,63.71, , , , 
2021-07-30 02:04:34,63.64, , , , 
2021-07-30 02:14:34,63.58, , , , 
2021-07-30 02:24:34,63.54, , , , 
2021-07-30 02:34:34,63.46, , , , 
2021-07-30 02:44:34,63.39, , , , 
2021-07-30 02:54:34,63.27, , , , 
2021-07-30 03:04:34,63.13, , , , 
2021-07-30 03:14:34,63.08, , , , 
2021-07-30 03:24:34,62.98, , , , 
2021-07-30 03:34:34,62.92, , , , 
2021-07-30 03:44:34,62.88, , , , 
2021-07-30 03:54:34,62.79, , , , 
2021-07-30 04:04:34,62.77, , , , 
2021-07-30 04:14:34,62.81, , , , 
2021-07-30 04:24:34,62.75, , , , 
2021-07-30 04:34:34,62.63, , , , 
2021-07-30 04:44:34,62.65, , , , 
2021-07-30 04:54:34,62.61, , , , 
2021-07-30 05:04:34,62.40, , , , 
2021-07-30 05:14:34,62.40, , , , 
2021-07-30 05:24:34,62.34, , , , 
2021-07-30 05:34:34,62.28, , , , 
2021-07-30 05:44:34,62.27, , , , 
2021-07-30 05:54:34,62.23, , , , 
2021-07-30 06:04:34,62.23, , , , 
2021-07-30 06:14:34,62.17, , , , 
2021-07-30 06:24:34,62.13, , , , 
2021-07-30 06:34:34,62.15, , , , 
2021-07-30 06:44:34,62.15, , , , 
2021-07-30 06:54:34,62.13, , , , 
2021-07-30 07:04:34,62.25, , , , 
2021-07-30 07:14:34,62.30, , , , 
2021-07-30 07:24:34,62.42, , , , 
2021-07-30 07:34:34,62.52, , , , 
2021-07-30 07:44:34,62.69, , , , 
2021-07-30 07:54:34,62.98, , , , 
2021-07-30 08:04:34,63.31, , , , 
2021-07-30 08:14:34,63.39, , , , 
2021-07-30 08:24:34,63.58, , , , 
2021-07-30 08:34:34,63.75, , , , 
2021-07-30 08:44:34,63.91, , , , 
2021-07-30 08:54:34,64.22, , , , 
2021-07-30 09:04:34,64.52, , , , 
2021-07-30 09:14:34,64.87, , , , 
2021-07-30 09:24:34,65.43, , , , 
2021-07-30 09:34:34,66.07, , , , 
2021-07-30 09:44:34,66.57, , , , 
2021-07-30 09:54:34,67.13, , , , 
2021-07-30 10:04:34,67.86, , , , 
2021-07-30 10:14:34,69.10, , , , 
2021-07-30 10:24:34,69.39, , , , 
2021-07-30 10:34:34,70.59, , , , 
2021-07-30 10:44:34,72.84, , , , 
2021-07-30 10:54:34,74.22, , , , 
2021-07-30 11:04:34,75.84, , , , 
2021-07-30 11:14:34,76.82, , , , 
2021-07-30 11:24:34,79.56, , , , 
2021-07-30 11:34:34,81.26, , , , 
2021-07-30 11:44:34,81.90, , , , 
2021-07-30 11:54:34,81.78, , , , 
2021-07-30 12:04:34,82.03, , , , 
2021-07-30 12:14:34,81.51, , , , 
2021-07-30 12:24:34,82.44, , , , 
2021-07-30 12:34:34,82.23, , , , 
2021-07-30 12:44:34,83.02, , , , 
2021-07-30 12:54:34,84.16, , , , 
2021-07-30 13:04:34,86.09, , , , 
2021-07-30 13:14:34,86.26, , , , 
2021-07-30 13:24:34,86.53, , , , 
2021-07-30 13:34:34,87.59, , , , 
2021-07-30 13:44:34,87.48, , , , 
2021-07-30 13:54:34,87.09, , , , 
2021-07-30 14:04:34,87.13, , , , 
2021-07-30 14:14:34,86.11, , , , 
2021-07-30 14:24:34,85.49, , , , 
2021-07-30 14:34:34,84.78, , , , 
2021-07-30 14:44:34,84.16, , , , 
2021-07-30 14:54:34,83.52, , , , 
2021-07-30 15:04:34,82.67, , , , 
2021-07-30 15:14:34,82.19, , , , 
2021-07-30 15:24:34,81.42, , , , 
2021-07-30 15:34:34,80.66, , , , 
2021-07-30 15:44:34,79.37, , , , 
2021-07-30 15:54:34,79.49, , , , 
2021-07-30 16:04:34,79.02, , , , 
2021-07-30 16:14:34,78.89, , , , 
2021-07-30 16:24:34,78.37, , , , 
2021-07-30 16:34:34,77.57, , , , 
2021-07-30 16:44:34,77.25, , , , 
2021-07-30 16:54:34,76.92, , , , 
2021-07-30 17:04:34,76.69, , , , 
2021-07-30 17:14:34,76.26, , , , 
2021-07-30 17:24:34,75.97, , , , 
2021-07-30 17:34:34,75.49, , , , 
2021-07-30 17:44:34,75.05, , , , 
2021-07-30 17:54:34,74.68, , , , 
2021-07-30 18:04:34,74.22, , , , 
2021-07-30 18:14:34,73.64, , , , 
2021-07-30 18:24:34,73.10, , , , 
2021-07-30 18:34:34,72.67, , , , 
2021-07-30 18:44:34,72.13, , , , 
2021-07-30 18:54:34,71.63, , , , 
2021-07-30 19:04:34,71.03, , , , 
2021-07-30 19:14:34,70.47, , , , 
2021-07-30 19:24:34,70.01, , , , 
2021-07-30 19:34:34,69.70, , , , 
2021-07-30 19:44:34,69.39, , , , 
2021-07-30 19:54:34,69.14, , , , 
2021-07-30 20:04:34,68.91, , , , 
2021-07-30 20:14:34,68.66, , , , 
2021-07-30 20:24:34,68.35, , , , 
2021-07-30 20:34:34,68.11, , , , 
2021-07-30 20:44:34,67.92, , , , 
2021-07-30 20:54:34,67.75, , , , 
2021-07-30 21:04:34,67.63, , , , 
2021-07-30 21:14:34,67.44, , , , 
2021-07-30 21:24:34,67.28, , , , 
2021-07-30 21:34:34,67.13, , , , 
2021-07-30 21:44:34,66.94, , , , 
2021-07-30 21:54:34,66.74, , , , 
2021-07-30 22:04:34,66.51, , , , 
